MiniDOT Logger Concatenated Data File
Sensor:             7450-435816
Concatenation Date: 2023Feb21 18:07:10 AST

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,          Arabia Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1675405620,           2023-02-03 06:27:00,           2023-02-03 09:27:00,      3.510000,     23.478000,          8.254000,                    97.099363,      0.865000
                1675405920,           2023-02-03 06:32:00,           2023-02-03 09:32:00,      3.510000,     23.554000,          8.249000,                    97.179472,      0.866000
                1675406220,           2023-02-03 06:37:00,           2023-02-03 09:37:00,      3.510000,     23.503000,          8.257000,                    97.180395,      0.865000
                1675406520,           2023-02-03 06:42:00,           2023-02-03 09:42:00,      3.510000,     24.006000,          8.177000,                    97.151189,      0.865000
                1675406820,           2023-02-03 06:47:00,           2023-02-03 09:47:00,      3.500000,     26.364000,          7.841000,                    97.285087,      0.865000
                1675407120,           2023-02-03 06:52:00,           2023-02-03 09:52:00,      3.500000,     27.254000,          7.479000,                    94.289681,      0.865000
                1675407420,           2023-02-03 06:57:00,           2023-02-03 09:57:00,      3.510000,     25.680000,          7.925000,                    97.113287,      0.866000
                1675407720,           2023-02-03 07:02:00,           2023-02-03 10:02:00,      3.510000,     25.554000,          7.727000,                    94.469327,      0.866000
                1675408020,           2023-02-03 07:07:00,           2023-02-03 10:07:00,      3.510000,     25.528000,          7.733000,                    94.497748,      0.866000
                1675408320,           2023-02-03 07:12:00,           2023-02-03 10:12:00,      3.510000,     25.613000,          7.734000,                    94.656905,      0.866000
                1675408620,           2023-02-03 07:17:00,           2023-02-03 10:17:00,      3.510000,     25.638000,          7.707000,                    94.369527,      0.866000
                1675408920,           2023-02-03 07:22:00,           2023-02-03 10:22:00,      3.510000,     25.756000,          7.753000,                    95.137377,      0.867000
                1675409220,           2023-02-03 07:27:00,           2023-02-03 10:27:00,      3.510000,     25.503000,          7.573000,                    92.500231,      0.866000
                1675409520,           2023-02-03 07:32:00,           2023-02-03 10:32:00,      3.510000,     25.360000,          7.522000,                    91.637014,      0.866000
                1675409820,           2023-02-03 07:37:00,           2023-02-03 10:37:00,      3.510000,     25.621000,          7.653000,                    93.679229,      0.865000
                1675410120,           2023-02-03 07:42:00,           2023-02-03 10:42:00,      3.510000,     25.739000,          7.701000,                    94.469999,      0.866000
                1675410420,           2023-02-03 07:47:00,           2023-02-03 10:47:00,      3.510000,     25.663000,          7.753000,                    94.976119,      0.867000
                1675410720,           2023-02-03 07:52:00,           2023-02-03 10:52:00,      3.510000,     25.849000,          7.860000,                    96.613929,      0.867000
                1675411020,           2023-02-03 07:57:00,           2023-02-03 10:57:00,      3.510000,     25.823000,          7.761000,                    95.351882,      0.867000
                1675411320,           2023-02-03 08:02:00,           2023-02-03 11:02:00,      3.510000,     25.866000,          7.740000,                    95.168354,      0.866000
                1675411620,           2023-02-03 08:07:00,           2023-02-03 11:07:00,      3.510000,     25.908000,          7.749000,                    95.351860,      0.866000
                1675411920,           2023-02-03 08:12:00,           2023-02-03 11:12:00,      3.510000,     25.992000,          7.761000,                    95.645478,      0.866000
                1675412220,           2023-02-03 08:17:00,           2023-02-03 11:17:00,      3.510000,     26.068000,          7.729000,                    95.382672,      0.866000
